Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2016-08-18 15:07:35.801 -0600,"Success",0:00:02,0,0,0,"20160818_150735.801/LogFile.txt","","",1
2016-08-18 15:07:50.906 -0600,"Success",0:00:02,0,0,0,"20160818_150750.906/LogFile.txt","","",1
